"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 10:15:10";"-1.000000";"31.755335";"-1.000000";"71.500954";"10.384713";"-22.908335";"-43.178425";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 10:27:58";"-1.000000";"21.036707";"-1.000000";"65.000000";"10.000000";"-22.909334";"-43.182316";"Trip-End-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 10:15:10";"-1.000000";"31.755335";"-1.000000";"71.500954";"10.384713";"-22.908335";"-43.178425";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 10:27:58";"-1.000000";"21.036707";"-1.000000";"65.000000";"10.000000";"-22.909334";"-43.182316";"Trip-End-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 14:14:03";"-1.000000";"19.349377";"-1.000000";"65.000000";"10.000000";"-22.908581";"-43.183662";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 14:14:03";"-1.000000";"19.349377";"-1.000000";"65.000000";"10.000000";"-22.908581";"-43.183662";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 14:14:03";"-1.000000";"19.349377";"-1.000000";"65.000000";"10.000000";"-22.908581";"-43.183662";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 19:04:05";"348.750000";"27.000000";"0.000000";"5.000000";"6.000000";"-22.950924";"-43.184669";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 19:04:05";"348.750000";"27.000000";"0.000000";"5.000000";"6.000000";"-22.950924";"-43.184669";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 19:04:05";"348.750000";"27.000000";"0.000000";"5.000000";"6.000000";"-22.950924";"-43.184669";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 19:04:05";"348.750000";"27.000000";"0.000000";"5.000000";"6.000000";"-22.950924";"-43.184669";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 19:04:05";"348.750000";"27.000000";"0.000000";"5.000000";"6.000000";"-22.950924";"-43.184669";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 19:04:05";"348.750000";"27.000000";"0.000000";"5.000000";"6.000000";"-22.950924";"-43.184669";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 19:04:05";"348.750000";"27.000000";"0.000000";"5.000000";"6.000000";"-22.950924";"-43.184669";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-18 19:04:05";"348.750000";"27.000000";"0.000000";"5.000000";"6.000000";"-22.950924";"-43.184669";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-18 19:04:18";"-1.000000";"-5.000000";"1.740413";"30.000000";"48.000000";"-22.950863";"-43.184658";"Trip-Start-Mark";"Car"
