"cd_traj","cd_seg","seg_num","modal","cd_chunk","start_time","start_reg","end_reg","quality","num_records","mean_speed","max_speed","max_acceleration","course_changes","num_stops","stop_time","t1","t2"
253,1,891,"car",5,"2012-10-20 17:15:05",309347,309437,4.46153846153846,90,17.2887243406593,21.66884,3.726259,12,0,0,"non-walking","nao-autopropelido"
253,1,891,"car",6,"2012-10-20 17:16:36",309438,309496,5.69260461016949,58,20.4938426373626,24.225214,1.095678,11,0,0,"non-walking","nao-autopropelido"
254,1,892,"car",2,"2012-10-21 08:20:22",309596,309686,6.87912087912088,90,16.326825967033,21.829052,3.250555,4,0,0,"non-walking","nao-autopropelido"
254,1,892,"car",3,"2012-10-21 08:21:53",309687,309777,7.82417582417582,90,13.0421350659341,17.379377,2.089119,15,0,0,"non-walking","nao-autopropelido"
254,1,892,"car",4,"2012-10-21 08:23:24",309778,309868,7.56043956043956,90,11.7279723516483,17.219885,1.73259,5,0,0,"non-walking","nao-autopropelido"
254,1,892,"car",5,"2012-10-21 08:24:55",309869,309959,8.32967032967033,90,7.06389928571429,13.357343,1.524472,10,4,26,"non-walking","nao-autopropelido"
254,1,892,"car",6,"2012-10-21 08:26:26",309960,310050,7.95604395604396,90,12.9915577362637,20.246698,3.309983,20,1,2,"non-walking","nao-autopropelido"
254,1,892,"car",7,"2012-10-21 08:27:57",310051,310141,5.79120879120879,90,8.42618420879121,20.249865,5.481222,7,4,35,"non-walking","nao-autopropelido"
254,1,892,"car",8,"2012-10-21 08:29:28",310142,310232,6.87912087912088,90,7.66826161538462,18.598074,5.904346,16,4,22,"non-walking","nao-autopropelido"
254,1,892,"car",9,"2012-10-21 08:30:59",310233,310323,6.35164835164835,90,13.5313196483517,19.639353,4.804688,9,1,1,"non-walking","nao-autopropelido"
254,1,892,"car",10,"2012-10-21 08:32:30",310324,310359,8.22496661111111,35,18.4954138351648,20.239765,1.489134,11,0,0,"non-walking","nao-autopropelido"
254,1,892,"car",11,"2012-10-21 08:34:01",310360,310448,4.65168539325843,88,15.8104372637363,20.748539,2.299591,15,0,0,"non-walking","nao-autopropelido"
254,1,892,"car",12,"2012-10-21 08:35:32",310449,310539,5.03296703296703,90,2.32958383516484,9.029924,2.833457,9,7,41,"non-walking","nao-autopropelido"
254,1,892,"car",13,"2012-10-21 08:37:03",310540,310630,8.40659340659341,90,10.687828,15.379401,1.991699,0,2,7,"non-walking","nao-autopropelido"
254,1,892,"car",14,"2012-10-21 08:38:34",310631,310721,13.4945054945055,90,6.74028851648352,15.939539,3.034147,2,4,30,"non-walking","nao-autopropelido"
254,1,892,"car",15,"2012-10-21 08:40:05",310722,310812,9.6043956043956,90,4.15507640659341,11.207791,2.390728,15,2,9,"non-walking","nao-autopropelido"
254,1,892,"car",16,"2012-10-21 08:41:36",310813,310903,9.05494505494505,90,2.46236041758242,7.459888,4.191471,16,7,18,"non-walking","nao-autopropelido"
254,1,892,"car",17,"2012-10-21 08:43:07",310904,310994,11.6043956043956,90,5.51584282417582,11.918394,4.317686,13,2,2,"non-walking","nao-autopropelido"
254,1,892,"car",18,"2012-10-21 08:44:38",310995,311085,13.3186813186813,90,1.81906918681319,6.962319,2.441628,9,5,18,"non-walking","nao-autopropelido"
254,1,892,"car",19,"2012-10-21 08:46:09",311086,311176,5.9010989010989,90,2.61191136263736,8.285374,1.710272,21,8,29,"non-walking","nao-autopropelido"
271,1,930,"car",2,"2012-10-26 18:57:33",332374,332464,8.57142857142857,90,1.65587781318681,3.869389,0.860885,0,6,35,"non-walking","nao-autopropelido"
271,1,930,"car",3,"2012-10-26 18:59:04",332465,332555,8.32967032967033,90,1.06700125274725,5.466633,0.898146,3,6,53,"non-walking","nao-autopropelido"
271,1,930,"car",4,"2012-10-26 19:00:35",332556,332582,8,26,17.4372974033613,0.242502,0.242502,1,4,21,"non-walking","nao-autopropelido"
271,1,930,"car",5,"2012-10-26 19:04:33",332583,332673,4.07692307692308,90,19.4258090659341,23.039989,2.16222,29,0,0,"non-walking","nao-autopropelido"
271,1,930,"car",6,"2012-10-26 19:06:04",332674,332764,5.38461538461539,90,13.2209323516484,20.129948,1.527845,11,0,0,"non-walking","nao-autopropelido"
271,1,930,"car",7,"2012-10-26 19:07:35",332765,332855,5.25274725274725,90,4.58894968131868,9.769829,1.891323,2,4,14,"non-walking","nao-autopropelido"
271,1,930,"car",8,"2012-10-26 19:09:06",332856,332946,3.65934065934066,90,2.19500192307692,7.439647,3.854888,0,4,40,"non-walking","nao-autopropelido"
271,1,930,"car",9,"2012-10-26 19:10:37",332947,333037,3.65934065934066,90,3.66352883516483,10.229378,2.641442,2,2,27,"non-walking","nao-autopropelido"
271,1,930,"car",10,"2012-10-26 19:12:08",333038,333128,3.6043956043956,90,3.89295201098901,9.659003,4.156699,2,3,30,"non-walking","nao-autopropelido"
271,1,930,"car",11,"2012-10-26 19:13:39",333129,333164,7.85656113888889,35,1.06480727368421,2.003849,1.09631,6,4,25,"non-walking","nao-autopropelido"
272,1,932,"car",2,"2012-10-27 09:16:49",333405,333495,4.05494505494505,90,13.973222043956,18.489491,1.904068,15,0,0,"non-walking","nao-autopropelido"
272,1,932,"car",3,"2012-10-27 09:18:20",333496,333522,6.96503940740741,26,15.3200265925926,15.69882,1.652532,2,0,0,"non-walking","nao-autopropelido"
272,1,932,"car",4,"2012-10-27 09:20:35",333523,333578,12.5551344642857,55,21.8068642527472,30.788698,10.64705,19,0,0,"non-walking","nao-autopropelido"
272,1,932,"car",5,"2012-10-27 09:22:06",333579,333669,4.74725274725275,90,20.1192344065934,23.912867,3.030421,14,0,0,"non-walking","nao-autopropelido"
272,1,932,"car",6,"2012-10-27 09:23:37",333670,333760,3.37362637362637,90,12.8196218351648,16.82995,2.627925,11,2,2,"non-walking","nao-autopropelido"
289,1,963,"car",2,"2012-10-31 20:19:03",357198,357279,35.9797575609756,81,1.59303222772277,3.509979,1.627125,1,7,32,"non-walking","nao-autopropelido"
289,1,963,"car",3,"2012-10-31 20:20:44",357280,357369,19.0208473777778,89,4.61748682417582,10.778061,1.243154,8,5,7,"non-walking","nao-autopropelido"
289,1,963,"car",4,"2012-10-31 20:22:15",357370,357456,18.0689655172414,86,4.70129301098901,11.799917,2.96381,6,5,25,"non-walking","nao-autopropelido"
289,1,963,"car",5,"2012-10-31 20:23:46",357457,357544,29.8181818181818,87,9.39211638461538,16.421698,2.654212,3,3,8,"non-walking","nao-autopropelido"
289,1,963,"car",6,"2012-10-31 20:25:17",357545,357632,32.1352473181818,87,3.34625446153846,13.593277,6.524319,1,10,21,"non-walking","nao-autopropelido"
289,1,963,"car",7,"2012-10-31 20:26:48",357633,357720,23.6363636363636,87,3.46532398901099,6.940235,2.8783025,5,4,13,"non-walking","nao-autopropelido"
289,1,963,"car",8,"2012-10-31 20:28:19",357721,357807,17.3799008850575,86,0.592792967032967,1.274578,0.511384,8,6,21,"non-walking","nao-autopropelido"
289,1,963,"car",9,"2012-10-31 20:29:50",357808,357857,18.32711626,49,0.810281244680851,1.277097,0.309406,9,3,12,"non-walking","nao-autopropelido"
295,1,979,"car",2,"2012-11-03 19:19:27",362036,362125,6.22222222222222,89,6.43810628571429,12.650081,2.086976,7,1,1,"non-walking","nao-autopropelido"
295,1,979,"car",3,"2012-11-03 19:20:58",362126,362216,5.2967032967033,90,4.78610801098901,9.827601,1.600144,6,5,9,"non-walking","nao-autopropelido"
295,1,979,"car",4,"2012-11-03 19:22:29",362217,362307,5.07692307692308,90,9.01467067032967,17.05987,3.435305,8,2,17,"non-walking","nao-autopropelido"
295,1,979,"car",5,"2012-11-03 19:24:00",362308,362389,6.68292682926829,81,9.57330878021978,16.619465,2.790048,10,0,0,"non-walking","nao-autopropelido"
295,1,979,"car",6,"2012-11-03 19:25:31",362390,362406,11.7675689411765,16,11.976210088,14.920115,0.0377109999999998,2,0,0,"non-walking","nao-autopropelido"
295,1,979,"car",7,"2012-11-03 19:27:36",362407,362459,15.9442466792453,52,17.6743180659341,21.962837,1.750141,17,0,0,"non-walking","nao-autopropelido"
295,1,979,"car",8,"2012-11-03 19:29:07",362460,362550,7.67032967032967,90,19.3656934945055,22.458904,2.977016,3,0,0,"non-walking","nao-autopropelido"
295,1,979,"car",9,"2012-11-03 19:30:38",362551,362641,7.69230769230769,90,9.99105802197802,19.921211,1.436389,22,0,0,"non-walking","nao-autopropelido"
295,1,979,"car",10,"2012-11-03 19:32:09",362642,362688,6.08510638297872,46,22.4532430433437,19.036524,2.609959,10,0,0,"non-walking","nao-autopropelido"
295,1,979,"car",11,"2012-11-03 19:37:32",362689,362778,8.31111111111111,89,25.9957765494506,27.77989,1.017212,6,0,0,"non-walking","nao-autopropelido"
295,1,979,"car",12,"2012-11-03 19:39:03",362779,362869,5.49450549450549,90,28.1563213516484,30.919998,0.917019,8,0,0,"non-walking","nao-autopropelido"
295,1,979,"car",13,"2012-11-03 19:40:34",362870,362960,5.91208791208791,90,19.6729405714286,26.631586,0.718683,9,0,0,"non-walking","nao-autopropelido"
295,1,979,"car",14,"2012-11-03 19:42:05",362961,363051,4.30769230769231,90,8.94681783516483,19.808842,5.703347,21,4,18,"non-walking","nao-autopropelido"
295,1,979,"car",15,"2012-11-03 19:43:36",363052,363141,5.86666666666667,89,8.82564452747253,14.15968,1.900422,4,1,6,"non-walking","nao-autopropelido"
295,1,979,"car",16,"2012-11-03 19:45:07",363142,363232,5.30769230769231,90,3.29208424175824,9.929974,1.16284,8,1,17,"non-walking","nao-autopropelido"
295,1,979,"car",17,"2012-11-03 19:46:38",363233,363323,5.68131868131868,90,10.1974657582418,13.758359,2.282128,21,3,5,"non-walking","nao-autopropelido"
295,1,979,"car",18,"2012-11-03 19:48:09",363324,363414,5.49450549450549,90,5.80241593406594,13.903713,2.508693,9,4,9,"non-walking","nao-autopropelido"
295,1,979,"car",19,"2012-11-03 19:49:40",363415,363505,5.82417582417582,90,4.33617747252747,9.448498,2.256174,0,7,27,"non-walking","nao-autopropelido"
295,1,979,"car",20,"2012-11-03 19:51:11",363506,363596,3.79120879120879,90,6.00436601098901,13.329786,2.562179,2,3,21,"non-walking","nao-autopropelido"
295,1,979,"car",21,"2012-11-03 19:52:42",363597,363687,5.04395604395604,90,2.04553987912088,5.702295,1.231016,3,8,32,"non-walking","nao-autopropelido"
295,1,979,"car",22,"2012-11-03 19:54:13",363688,363778,6.3956043956044,90,2.55308468131868,7.409596,3.021223,1,4,33,"non-walking","nao-autopropelido"
295,1,979,"car",23,"2012-11-03 19:55:44",363779,363869,7.71428571428571,90,4.88484773626374,7.989187,1.421857,11,4,4,"non-walking","nao-autopropelido"
296,1,980,"car",2,"2012-11-03 23:13:03",364000,364090,12.5934065934066,90,18.6085938131868,23.424498,2.559517,20,0,0,"non-walking","nao-autopropelido"
296,1,980,"car",3,"2012-11-03 23:14:34",364091,364181,6.25274725274725,90,22.972690945055,26.604761,2.846164,1,0,0,"non-walking","nao-autopropelido"
296,1,980,"car",4,"2012-11-03 23:16:05",364182,364272,4.24175824175824,90,23.5495697252747,24.519939,0.755776000000001,0,0,0,"non-walking","nao-autopropelido"
296,1,980,"car",5,"2012-11-03 23:17:36",364273,364363,3.91208791208791,90,22.845018021978,24.064281,0.287241000000002,0,0,0,"non-walking","nao-autopropelido"
296,1,980,"car",6,"2012-11-03 23:19:07",364364,364453,3.6,89,25.0961311648352,27.075289,0.690028999999999,5,0,0,"non-walking","nao-autopropelido"
296,1,980,"car",7,"2012-11-03 23:20:38",364454,364544,5.3956043956044,90,23.8975462967033,26.989473,4.196323,3,0,0,"non-walking","nao-autopropelido"
296,1,980,"car",8,"2012-11-03 23:22:09",364545,364635,5.92307692307692,90,21.5467901428571,24.029892,1.963621,17,0,0,"non-walking","nao-autopropelido"
296,1,980,"car",9,"2012-11-03 23:23:40",364636,364726,4.63736263736264,90,14.0214810769231,21.659986,3.154258,14,2,3,"non-walking","nao-autopropelido"
296,1,980,"car",10,"2012-11-03 23:25:11",364727,364817,4.71428571428571,90,17.2410082307692,23.479771,2.761258,16,0,0,"non-walking","nao-autopropelido"
296,1,980,"car",11,"2012-11-03 23:26:42",364818,364879,3.41703438709677,61,19.0030072857143,23.509268,1.255144,12,0,0,"non-walking","nao-autopropelido"
296,1,980,"car",12,"2012-11-03 23:28:20",364880,364896,11.4149244117647,16,20.466092537037,21.629999,0.863938999999998,3,0,0,"non-walking","nao-autopropelido"
305,1,1001,"car",2,"2012-11-08 20:20:34",377042,377132,3,90,9.6435450989011,13.947344,2.034637,1,1,1,"non-walking","nao-autopropelido"
305,1,1001,"car",3,"2012-11-08 20:22:05",377133,377223,3.34065934065934,90,2.93997520879121,7.394509,3.066634,2,6,32,"non-walking","nao-autopropelido"
305,1,1001,"car",4,"2012-11-08 20:23:36",377224,377314,1.97802197802198,90,1.04924571428571,5.628669,1.905039,1,6,46,"non-walking","nao-autopropelido"
305,1,1001,"car",5,"2012-11-08 20:25:07",377315,377405,2.96703296703297,90,0.763439186813187,5.175246,1.874568,3,10,45,"non-walking","nao-autopropelido"
305,1,1001,"car",6,"2012-11-08 20:26:38",377406,377495,3.82222222222222,89,1.11070396703297,5.945518,0.811837,0,6,52,"non-walking","nao-autopropelido"
305,1,1001,"car",7,"2012-11-08 20:28:09",377496,377586,5.01098901098901,90,3.36764376923077,9.657242,4.817107,2,5,10,"non-walking","nao-autopropelido"
305,1,1001,"car",8,"2012-11-08 20:29:40",377587,377677,4.72527472527473,90,2.4708848021978,6.617805,1.89347,11,7,20,"non-walking","nao-autopropelido"
305,1,1001,"car",9,"2012-11-08 20:31:11",377678,377689,7.22780408333333,11,0.526447967391304,0.549289,0.397638,2,2,4,"non-walking","nao-autopropelido"
305,1,1001,"car",11,"2012-11-08 20:34:18",377707,377743,16.3906988648649,36,0.235606523809524,0.00101,0.00101,0,3,57,"non-walking","nao-autopropelido"
314,1,1016,"car",2,"2012-11-13 09:11:30",386584,386674,16.6257801428571,90,5.96287535164835,15.668773,2.66509,9,4,12,"non-walking","nao-autopropelido"
314,1,1016,"car",3,"2012-11-13 09:13:01",386675,386765,6.59340659340659,90,8.80350561538462,14.979764,3.043688,10,1,6,"non-walking","nao-autopropelido"
314,1,1016,"car",4,"2012-11-13 09:14:32",386766,386856,7.49450549450549,90,6.47856176923077,13.179765,1.896735,7,2,9,"non-walking","nao-autopropelido"
314,1,1016,"car",5,"2012-11-13 09:16:03",386857,386912,14.2761046785714,55,11.654298967033,16.264545,1.367551,20,2,2,"non-walking","nao-autopropelido"
314,1,1016,"car",6,"2012-11-13 09:17:34",386913,386974,8.55230364516129,61,2.51595898901099,11.42889,1.033425,0,3,6,"non-walking","nao-autopropelido"
314,1,1016,"car",7,"2012-11-13 09:19:05",386975,387062,23.6025911136364,87,2.00121569230769,6.182764,2.16346,14,10,26,"non-walking","nao-autopropelido"
314,1,1016,"car",8,"2012-11-13 09:20:36",387063,387153,25.078938978022,90,1.11252664835165,2.689744,1.787774,0,10,18,"non-walking","nao-autopropelido"
314,1,1016,"car",9,"2012-11-13 09:22:07",387154,387221,26.8812008823529,67,1.23783058241758,5.223644,3.006829,3,8,15,"non-walking","nao-autopropelido"
314,1,1016,"car",10,"2012-11-13 09:23:38",387222,387286,13.6211285230769,64,0.950952344086022,5.454119,0.500979,4,11,38,"non-walking","nao-autopropelido"
314,1,1016,"car",11,"2012-11-13 09:25:11",387287,387352,11.1757740909091,65,0.499687904255319,1.558949,0.319996,22,5,33,"non-walking","nao-autopropelido"
320,1,1024,"car",2,"2012-11-28 17:38:01",392966,393056,8.72527472527472,90,2.44066917582418,3.713379,0.834091,30,2,4,"non-walking","nao-autopropelido"
320,1,1024,"car",3,"2012-11-28 17:39:32",393057,393147,4.25274725274725,90,3.70776376923077,9.368554,4.268179,10,4,13,"non-walking","nao-autopropelido"
320,1,1024,"car",4,"2012-11-28 17:41:03",393148,393238,4.75824175824176,90,1.60823946153846,8.025789,1.48059,2,14,39,"non-walking","nao-autopropelido"
320,1,1024,"car",5,"2012-11-28 17:42:34",393239,393329,5.59340659340659,90,0.900314912087912,7.436452,1.050206,1,13,36,"non-walking","nao-autopropelido"
320,1,1024,"car",6,"2012-11-28 17:44:05",393330,393420,4.89010989010989,90,1.39771343956044,4.500645,0.699512,0,8,41,"non-walking","nao-autopropelido"
320,1,1024,"car",7,"2012-11-28 17:45:36",393421,393511,5.86813186813187,90,0.633802,6.138746,4.156266,4,5,75,"non-walking","nao-autopropelido"
320,1,1024,"car",8,"2012-11-28 17:47:07",393512,393602,7.03296703296703,90,3.13564196703297,7.918086,3.819171,0,3,33,"non-walking","nao-autopropelido"
320,1,1024,"car",9,"2012-11-28 17:48:38",393603,393693,5.76923076923077,90,13.6659196923077,16.692183,1.799135,0,0,0,"non-walking","nao-autopropelido"
320,1,1024,"car",10,"2012-11-28 17:50:09",393694,393784,6.21978021978022,90,13.6377294945055,16.229815,2.829221,28,0,0,"non-walking","nao-autopropelido"
320,1,1024,"car",11,"2012-11-28 17:51:40",393785,393875,7.25274725274725,90,16.641239956044,21.068579,1.177786,4,0,0,"non-walking","nao-autopropelido"
320,1,1024,"car",12,"2012-11-28 17:53:11",393876,393922,6.20611938297872,46,15.2071710204082,18.750481,1.132285,10,0,0,"non-walking","nao-autopropelido"
320,1,1024,"car",13,"2012-11-28 17:54:49",393923,393943,9.96502514285714,20,12.6704917006803,14.639557,0.183464000000001,5,0,0,"non-walking","nao-autopropelido"
320,1,1024,"car",14,"2012-11-28 17:57:16",393944,394032,13.4073033707865,88,10.9283917912088,17.6,4.159691,12,0,0,"non-walking","nao-autopropelido"
320,1,1024,"car",15,"2012-11-28 17:58:47",394033,394123,4.18681318681319,90,5.30795982417582,13.279872,3.713584,10,5,17,"non-walking","nao-autopropelido"
320,1,1024,"car",16,"2012-11-28 18:00:18",394124,394214,5.93406593406593,90,5.33807969230769,12.159954,2.823904,9,4,4,"non-walking","nao-autopropelido"
320,1,1024,"car",17,"2012-11-28 18:01:49",394215,394305,6.28571428571429,90,0.163676901098901,2.069225,0.84467,2,2,82,"non-walking","nao-autopropelido"
325,1,1038,"car",2,"2012-11-30 19:59:23",403367,403445,13.7739352151899,78,5.19333518478261,13.546705,1.038538,7,12,21,"non-walking","nao-autopropelido"
325,1,1038,"car",3,"2012-11-30 20:00:55",403446,403536,7.38461538461539,90,4.85657778021978,13.14887,2.868811,7,7,10,"non-walking","nao-autopropelido"
325,1,1038,"car",4,"2012-11-30 20:02:26",403537,403627,7.36263736263736,90,1.00876907692308,3.109393,0.5061,23,9,32,"non-walking","nao-autopropelido"
325,1,1038,"car",5,"2012-11-30 20:03:57",403628,403718,12.5934065934066,90,0.81485778021978,2.098657,1.484097,26,8,22,"non-walking","nao-autopropelido"
325,1,1038,"car",6,"2012-11-30 20:05:28",403719,403809,7.51648351648352,90,2.38150389010989,6.418695,1.511487,11,3,3,"non-walking","nao-autopropelido"
325,1,1038,"car",7,"2012-11-30 20:06:59",403810,403900,7.67032967032967,90,2.3336116043956,5.477057,1.451858,8,7,12,"non-walking","nao-autopropelido"
325,1,1038,"car",8,"2012-11-30 20:08:30",403901,403991,6.95604395604396,90,0.850529582417583,5.275846,4.489962,1,14,27,"non-walking","nao-autopropelido"
325,1,1038,"car",9,"2012-11-30 20:10:01",403992,404082,6.49450549450549,90,2.2505886043956,5.721724,2.291489,22,8,14,"non-walking","nao-autopropelido"
325,1,1038,"car",10,"2012-11-30 20:11:32",404083,404173,5.02197802197802,90,2.27592462637363,6.958501,1.386566,11,10,22,"non-walking","nao-autopropelido"
325,1,1038,"car",11,"2012-11-30 20:13:03",404174,404264,5.01098901098901,90,3.49811054945055,8.308832,4.817251,9,9,13,"non-walking","nao-autopropelido"
325,1,1038,"car",12,"2012-11-30 20:14:34",404265,404355,5.63736263736264,90,3.53473769230769,10.50962,3.058575,10,5,5,"non-walking","nao-autopropelido"
325,1,1038,"car",13,"2012-11-30 20:16:05",404356,404446,4.01098901098901,90,2.2231908021978,5.907752,2.761128,16,3,6,"non-walking","nao-autopropelido"
325,1,1038,"car",14,"2012-11-30 20:17:36",404447,404537,4.40659340659341,90,1.54166576923077,8.190689,4.039136,1,16,20,"non-walking","nao-autopropelido"
325,1,1038,"car",15,"2012-11-30 20:19:07",404538,404628,3.65934065934066,90,0.686083923076923,4.97698,4.007602,2,16,37,"non-walking","nao-autopropelido"
325,1,1038,"car",16,"2012-11-30 20:20:38",404629,404719,5.06593406593407,90,0.624824406593407,3.719918,2.307792,2,12,30,"non-walking","nao-autopropelido"
325,1,1038,"car",17,"2012-11-30 20:22:09",404720,404810,3.95604395604396,90,0.542460461538462,3.01999,1.575724,0,13,32,"non-walking","nao-autopropelido"
325,1,1038,"car",18,"2012-11-30 20:23:40",404811,404901,5.45054945054945,90,0.790590098901099,4.034818,1.036728,0,15,29,"non-walking","nao-autopropelido"
325,1,1038,"car",19,"2012-11-30 20:25:11",404902,404992,4.18681318681319,90,0.698476153846154,5.389882,4.908124,0,14,43,"non-walking","nao-autopropelido"
325,1,1038,"car",20,"2012-11-30 20:26:42",404993,405083,4.04395604395604,90,1.40009147252747,4.891774,1.031078,0,13,15,"non-walking","nao-autopropelido"
325,1,1038,"car",21,"2012-11-30 20:28:13",405084,405174,3.72527472527473,90,1.27463962637363,5.725486,4.012182,0,10,23,"non-walking","nao-autopropelido"
325,1,1038,"car",22,"2012-11-30 20:29:44",405175,405265,4.8021978021978,90,1.72978939560439,4.515355,1.044787,13,6,15,"non-walking","nao-autopropelido"
325,1,1038,"car",23,"2012-11-30 20:31:15",405266,405356,4.7032967032967,90,1.2389343956044,3.245028,1.579819,7,13,28,"non-walking","nao-autopropelido"
325,1,1038,"car",24,"2012-11-30 20:32:46",405357,405447,4.21978021978022,90,1.25173425274725,5.714825,1.749809,7,9,24,"non-walking","nao-autopropelido"
325,1,1038,"car",25,"2012-11-30 20:34:17",405448,405538,4.67032967032967,90,0.729954428571429,2.629807,0.628383,0,11,33,"non-walking","nao-autopropelido"
325,1,1038,"car",26,"2012-11-30 20:35:48",405539,405629,4.15384615384615,90,0.843173703296703,5.219606,2.202689,6,11,49,"non-walking","nao-autopropelido"
325,1,1038,"car",27,"2012-11-30 20:37:19",405630,405662,5.81818181818182,32,4.2063353490566,3.461924,0.252077,1,6,15,"non-walking","nao-autopropelido"
325,1,1038,"car",28,"2012-11-30 20:40:51",405663,405753,4.92307692307692,90,2.74004763736264,4.779573,0.574786,6,8,16,"non-walking","nao-autopropelido"
325,1,1038,"car",29,"2012-11-30 20:42:22",405754,405844,4.49450549450549,90,4.49019241758242,10.069936,2.125957,3,2,10,"non-walking","nao-autopropelido"
325,1,1038,"car",30,"2012-11-30 20:43:53",405845,405935,5.97802197802198,90,4.18025695604396,11.029664,1.372187,11,7,22,"non-walking","nao-autopropelido"
325,1,1038,"car",31,"2012-11-30 20:45:24",405936,406015,7.25,79,2.10512136263736,6.607714,0.968369,15,12,30,"non-walking","nao-autopropelido"
326,1,1039,"car",2,"2012-12-01 14:06:19",406159,406249,4.86813186813187,90,1.65624008791209,11.049557,1.49268,2,11,40,"non-walking","nao-autopropelido"
326,1,1039,"car",3,"2012-12-01 14:07:50",406250,406340,5.07692307692308,90,2.88238458241758,9.135454,6.135504,2,11,29,"non-walking","nao-autopropelido"
326,1,1039,"car",4,"2012-12-01 14:09:21",406341,406431,6.61538461538461,90,9.99238813186813,21.088314,2.890121,11,5,10,"non-walking","nao-autopropelido"
326,1,1039,"car",5,"2012-12-01 14:10:52",406432,406521,6.75555555555556,89,7.15690875824176,17.218756,1.657926,1,5,11,"non-walking","nao-autopropelido"
326,1,1039,"car",6,"2012-12-01 14:12:23",406522,406611,5.31111111111111,89,5.13725146153846,10.326321,1.695939,6,4,22,"non-walking","nao-autopropelido"
326,1,1039,"car",7,"2012-12-01 14:13:54",406612,406702,9.6043956043956,90,3.91301823076923,10.249169,3.644337,5,5,8,"non-walking","nao-autopropelido"
326,1,1039,"car",8,"2012-12-01 14:15:25",406703,406793,27.4725274725275,90,3.96183486813187,11.879889,2.389399,0,6,9,"non-walking","nao-autopropelido"
326,1,1039,"car",9,"2012-12-01 14:16:56",406794,406884,9.82417582417582,90,5.23435785714286,9.889954,1.122942,0,2,2,"non-walking","nao-autopropelido"
326,1,1039,"car",10,"2012-12-01 14:18:27",406885,406975,14.8131868131868,90,9.06152859340659,13.549859,2.095319,0,4,4,"non-walking","nao-autopropelido"
326,1,1039,"car",11,"2012-12-01 14:19:58",406976,407048,16.3441632739726,72,4.50878848351648,8.029991,1.528106,13,5,6,"non-walking","nao-autopropelido"
326,1,1039,"car",12,"2012-12-01 14:21:29",407049,407139,8.37362637362637,90,2.03147093406593,4.692046,1.454538,11,8,17,"non-walking","nao-autopropelido"
326,1,1039,"car",13,"2012-12-01 14:23:00",407140,407228,7.57303370786517,88,0.267092131868132,1.019101,0.368599,0,13,51,"non-walking","nao-autopropelido"
326,1,1039,"car",14,"2012-12-01 14:24:31",407229,407319,5.16483516483517,90,0.922965725274725,1.335356,0.397508,8,6,8,"non-walking","nao-autopropelido"
326,1,1039,"car",15,"2012-12-01 14:26:02",407320,407410,6.41758241758242,90,0.757714945054945,1.023372,0.203864,28,5,7,"non-walking","nao-autopropelido"
326,1,1039,"car",16,"2012-12-01 14:27:33",407411,407472,8.01486129032258,61,0.654459292929293,0.949966,0.303301,9,1,1,"non-walking","nao-autopropelido"
2,1,5,"walk",2,"2012-11-05 18:14:02",3527,3611,7.07058823529412,84,0.950968989010989,1.64,1.64,28,1,1,"walking","autopropelido"
2,1,5,"walk",3,"2012-11-05 18:15:33",3612,3702,5.82417582417582,90,0.986967230769231,1.401241,0.147915,31,1,3,"walking","autopropelido"
18,1,30,"walk",2,"2012-11-09 14:40:58",18343,18433,12.4175824175824,90,0.90595634065934,1.591241,0.217377,24,1,4,"walking","autopropelido"
18,1,30,"walk",3,"2012-11-09 14:42:29",18434,18524,7.18681318681319,90,1.07050114285714,1.558278,0.274839,19,4,7,"walking","autopropelido"
18,1,30,"walk",4,"2012-11-09 14:44:00",18525,18615,9.84615384615385,90,1.2533363956044,2.388645,0.394439,35,5,9,"walking","autopropelido"
18,1,30,"walk",5,"2012-11-09 14:45:31",18616,18706,12.2857142857143,90,1.07166772527473,1.538641,0.081175,31,2,3,"walking","autopropelido"
18,1,30,"walk",6,"2012-11-09 14:47:02",18707,18797,7.05494505494505,90,1.21254917582418,1.734914,0.085855,30,1,1,"walking","autopropelido"
18,1,30,"walk",7,"2012-11-09 14:48:33",18798,18888,15.956043956044,90,1.26818094505494,1.660896,0.13953,32,2,2,"walking","autopropelido"
18,1,30,"walk",8,"2012-11-09 14:50:04",18889,18979,23.8439377802198,90,1.08148128571429,1.596684,0.0764960000000001,23,3,3,"walking","autopropelido"
18,1,30,"walk",9,"2012-11-09 14:51:35",18980,19070,13.7582417582418,90,1.57150304395604,2.086363,0.143657,23,2,4,"walking","autopropelido"
18,1,30,"walk",10,"2012-11-09 14:53:06",19071,19161,5.91208791208791,90,0.396862274725275,1.639199,0.795327,12,9,57,"walking","autopropelido"
18,2,31,"walk",2,"2012-11-09 14:57:39",19344,19434,5.24175824175824,90,1.71889206593407,1.940914,0.0687230000000001,27,0,0,"walking","autopropelido"
18,2,31,"walk",3,"2012-11-09 14:59:10",19435,19525,6.17582417582418,90,1.82220669230769,2.002064,0.0533110000000001,40,0,0,"walking","autopropelido"
18,2,31,"walk",4,"2012-11-09 15:00:41",19526,19616,7.14285714285714,90,2.16262265934066,2.826478,0.20381,38,0,0,"walking","autopropelido"
18,2,31,"walk",5,"2012-11-09 15:02:12",19617,19707,6.13186813186813,90,1.84266731868132,2.079516,0.0697539999999999,25,0,0,"walking","autopropelido"
